OTU ID	CCN1	CCN10a	CCN11	CCN12	CCN13	CCN14	CCN16	CCN17	CCN18	CCN19	CCN2	CCN20	CCN3	CCN4	CCN5	CCN6	CCN7	CCN8a	CCN9	CCP1	CCP10	CCP12	CCP13	CCP14	CCP15	CCP16	CCP17	CCP18	CCP19	CCP2	CCP20a	CCP3	CCP4	CCP5	CCP6a	CCP7	CCP8	CCP9
bc44453105cf321ef72daa44e95a16ab	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	0
9a63a42c578b799dc4cc6a376893bf15	0	771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1e409bd58f1f1879b023ce806bd92070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0
b7ff5b3d93e067e2053a43dde8473777	0	0	0	0	0	0	0	0	60	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	17	0	0	0	0
7931ef4ba7852a196ef9674b8fc64631	0	0	0	0	0	0	0	767	57	183	47	7	785	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	38	0	167	0	0	0	0	0	0	0
7a1a7d3362a2f4e3bb2b0f088b9a6b84	0	0	0	2	0	0	0	0	34	0	5	0	0	0	2233	0	0	54	0	0	0	4	0	0	0	0	23	0	0	0	33	103	0	0	0	0	0	0
d6403e5b4389d1c8f2e1c218c0a59134	931	0	142	0	0	0	610	0	0	0	21	0	0	96	4353	42	0	49	0	741	0	98	160	0	1207	0	0	62	0	0	0	98	2456	92	117	332	586	658
384d4c681853c4875391719d0bda7221	0	0	966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	0	0	23	0	0	0	0	0	21	265	0	0	0	0	0
013d22a2068848f7feb2742276eded4e	0	46	0	0	0	72	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	16	0	66
b8f980ec6ad0c86efb83bd1f64c3a252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	699	31	0	0	0	0	0	0	0	0	0	0	618	0	0	165	0	0	0	0	0	0	0	0
77895065cc38664c8a050ba576547d4e	0	10	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
afe16d71cb885aac6948a433bf7bf246	0	0	0	0	0	0	0	0	0	0	0	1033	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3682830d9f222e63e4e35e25b15c9478	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	27	0	0	0	0
e665d8838b433fc9698778c0817bb6fd	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
